,source,score,sentiment
13870,Music,4.38,0
12815,Original,4.38,0
678,Original,4.38,0
5427,Original,4.38,0
13251,Original,4.38,0
6935,Book,4.38,0
4293,Unknown,4.38,0
10416,Original,4.38,0
10350,Unknown,4.38,0
14458,Original,4.38,0
10277,Original,4.38,0
1165,Unknown,4.38,0
11659,Unknown,4.39,0
12884,Game,4.39,0
501,Original,4.39,0
2122,Game,4.39,0
7322,Picture book,4.39,0
9313,Original,4.39,0
8435,Music,4.39,0
12711,Unknown,4.39,0
1934,Manga,4.39,0
8699,Unknown,4.39,0
13922,Novel,4.39,0
2878,Original,4.39,0
5509,Other,4.39,0
14036,Original,4.39,0
8513,Other,4.4,0
13900,Original,4.4,0
643,Game,4.4,0
1154,Web manga,4.4,0
14409,Original,4.4,0
1144,Unknown,4.4,0
4439,Original,4.4,0
3241,Unknown,4.4,0
14342,Unknown,4.4,0
13848,Original,4.4,0
9622,Original,4.4,0
9230,Unknown,4.4,0
12242,Other,4.4,0
14158,Original,4.4,0
13034,Unknown,4.4,0
4541,Original,4.4,0
11813,Original,4.4,0
3436,Music,4.41,0
12309,Manga,4.41,0
1831,Manga,4.41,0
724,Original,4.41,0
3047,Unknown,4.41,0
12362,Unknown,4.41,0
11041,Unknown,4.41,0
9469,Unknown,4.41,0
10296,Other,4.41,0
9192,Unknown,4.41,0
1387,Music,4.41,0
2668,Original,4.42,0
9900,Other,4.42,0
13043,Manga,4.42,0
4521,Original,4.42,0
13605,Music,4.42,0
10940,Music,4.42,0
354,Other,4.42,0
8448,Unknown,4.42,0
8521,Other,4.42,0
4414,Original,4.42,0
14184,Original,4.43,0
3270,Original,4.43,0
5908,Original,4.43,0
2053,Unknown,4.43,0
13968,Music,4.43,0
9304,Original,4.43,0
14424,Original,4.43,0
7811,Original,4.43,0
1789,Original,4.43,0
378,Book,4.43,0
13949,Original,4.43,0
14064,Manga,4.43,0
9690,Original,4.43,0
5067,Unknown,4.43,0
14339,Original,4.43,0
1337,Unknown,4.43,0
5659,Original,4.44,0
12467,Original,4.44,0
2439,Unknown,4.44,0
431,Unknown,4.44,0
10506,Original,4.44,0
7980,Original,4.44,0
2713,Unknown,4.44,0
8757,Original,4.44,0
8775,Unknown,4.44,0
11272,Original,4.44,0
1727,Unknown,4.45,0
12894,Original,4.45,0
6189,Original,4.45,0
10129,Unknown,4.45,0
5642,Original,4.45,0
13153,Unknown,4.45,0
8265,Original,4.45,0
6277,Unknown,4.45,0
12768,Music,4.45,0
11518,Original,4.45,0
9867,Original,4.45,0
4466,Unknown,4.46,0
9447,Unknown,4.46,0
9075,Unknown,4.46,0
10173,Original,4.46,0
9187,Original,4.46,0
11240,Original,4.46,0
11093,Unknown,4.47,0
5581,Original,4.47,0
5281,Unknown,4.47,0
12594,Unknown,4.47,0
1875,Original,4.47,0
9052,Unknown,4.47,0
12023,Unknown,4.47,0
2270,Game,4.47,0
13952,Original,4.47,0
4361,Unknown,4.47,0
12306,Original,4.47,0
8692,Original,4.47,0
9773,Original,4.47,0
7026,Original,4.48,0
8495,Original,4.48,0
7134,Music,4.48,0
2266,Original,4.48,0
13838,Unknown,4.48,0
2076,Original,4.48,0
11698,Other,4.48,0
6102,Music,4.48,0
14352,Original,4.48,0
6021,Other,4.49,0
745,Original,4.49,0
11501,Music,4.49,0
2308,Original,4.5,1
11017,Original,4.5,1
2525,Unknown,4.5,1
11484,Original,4.5,1
14125,Picture book,4.5,1
14332,Original,4.5,1
13893,Original,4.5,1
13954,Unknown,4.5,1
10355,Other,4.5,1
14298,Original,4.5,1
13881,Original,4.5,1
2029,Unknown,4.5,1
2013,Other,4.5,1
1950,Unknown,4.5,1
14201,Game,4.5,1
12227,Picture book,4.5,1
5234,Original,4.5,1
14114,Unknown,4.5,1
12431,Unknown,4.5,1
1260,Unknown,4.5,1
1224,Original,4.5,1
13134,Original,4.5,1
13657,Other,4.5,1
6826,Picture book,4.5,1
14423,Original,4.5,1
955,Original,4.5,1
13943,Original,4.5,1
6143,Unknown,4.5,1
13463,Original,4.5,1
13846,Original,4.5,1
14208,Unknown,4.5,1
11114,Manga,4.5,1
10423,Unknown,4.5,1
11116,Unknown,4.5,1
13681,Unknown,4.5,1
2090,Original,4.5,1
1250,Original,4.5,1
14260,Original,4.5,1
13908,Original,4.5,1
14405,Picture book,4.5,1
14455,Original,4.5,1
8700,Original,4.5,1
12811,Original,4.5,1
8760,Unknown,4.51,1
12244,Original,4.51,1
9074,Unknown,4.51,1
12990,Original,4.51,1
1963,Music,4.51,1
12886,Manga,4.51,1
5474,Music,4.51,1
2247,Music,4.51,1
5905,Unknown,4.51,1
10064,Unknown,4.51,1
5282,Unknown,4.51,1
10256,Unknown,4.52,1
4723,Unknown,4.52,1
8669,Other,4.52,1
13790,Unknown,4.52,1
3324,Unknown,4.52,1
10492,Original,4.52,1
9908,Unknown,4.52,1
5064,Unknown,4.52,1
8632,Original,4.52,1
1427,Unknown,4.52,1
5552,Original,4.52,1
10202,Unknown,4.52,1
6854,Original,4.53,1
1518,Original,4.53,1
12689,Original,4.53,1
3260,Music,4.53,1
4237,Original,4.53,1
11550,Original,4.53,1
6882,Other,4.53,1
5912,Unknown,4.53,1
6505,Unknown,4.53,1
7673,Unknown,4.53,1
13622,Music,4.53,1
3685,Unknown,4.53,1
4629,Original,4.53,1
10467,Original,4.54,1
366,Original,4.54,1
6133,Original,4.54,1
11399,Original,4.54,1
10859,Other,4.54,1
3178,Original,4.55,1
2381,Unknown,4.55,1
14210,Original,4.55,1
11981,Unknown,4.55,1
4323,Original,4.55,1
6517,Unknown,4.55,1
6980,Original,4.55,1
6063,Original,4.55,1
4589,Unknown,4.55,1
5038,Unknown,4.55,1
9042,Original,4.55,1
8668,Game,4.55,1
4508,Unknown,4.55,1
9199,Music,4.55,1
8677,Unknown,4.55,1
577,Other,4.55,1
8955,Original,4.55,1
12134,Unknown,4.55,1
11327,Manga,4.56,1
14211,Unknown,4.56,1
9406,Other,4.56,1
8806,Unknown,4.56,1
8756,Original,4.56,1
1747,Unknown,4.56,1
3307,Original,4.56,1
4485,Original,4.56,1
10960,Original,4.56,1
10601,Unknown,4.56,1
4592,Other,4.56,1
10006,Original,4.56,1
3346,Original,4.56,1
11866,Original,4.56,1
5522,Unknown,4.56,1
13945,Original,4.56,1
14042,Original,4.56,1
12202,Unknown,4.56,1
3922,Original,4.57,1
719,Other,4.57,1
4900,Original,4.57,1
1505,Unknown,4.57,1
14462,Game,4.57,1
14418,Original,4.57,1
8754,Unknown,4.57,1
1630,Manga,4.57,1
9678,Unknown,4.57,1
8638,Unknown,4.57,1
502,Manga,4.57,1
8859,Original,4.57,1
11388,Other,4.57,1
7401,Original,4.57,1
2397,Unknown,4.57,1
11334,Other,4.57,1
14460,Picture book,4.57,1
8498,Other,4.58,1
3832,Original,4.58,1
228,Unknown,4.58,1
8168,Unknown,4.58,1
11692,Unknown,4.58,1
14276,Original,4.58,1
11924,Unknown,4.58,1
2358,Unknown,4.58,1
833,Original,4.58,1
5314,Unknown,4.58,1
1159,Unknown,4.58,1
5593,Original,4.58,1
2774,Music,4.59,1
11881,Unknown,4.59,1
4848,Other,4.59,1
9963,Original,4.59,1
11046,Original,4.59,1
13817,Music,4.59,1
11840,Unknown,4.59,1
11893,Original,4.6,1
10504,Unknown,4.6,1
11153,Other,4.6,1
8295,Game,4.6,1
2368,Original,4.6,1
13816,Music,4.6,1
13255,Unknown,4.6,1
9269,Original,4.6,1
14470,Unknown,4.6,1
1141,Original,4.6,1
6663,Manga,4.6,1
9310,Original,4.6,1
8421,Original,4.6,1
1672,Original,4.6,1
5823,Original,4.6,1
14231,Unknown,4.6,1
1645,Game,4.6,1
6051,Unknown,4.6,1
13488,Unknown,4.6,1
14181,Original,4.6,1
14304,Original,4.6,1
8245,Original,4.6,1
5847,Unknown,4.6,1
8125,Original,4.61,1
7478,Original,4.61,1
5503,Original,4.61,1
12977,Music,4.61,1
11820,Unknown,4.61,1
4905,Original,4.61,1
2824,Original,4.61,1
5352,Original,4.61,1
6811,Original,4.61,1
4918,Original,4.61,1
3435,Original,4.61,1
8690,Radio,4.61,1
2009,Original,4.61,1
1424,Unknown,4.61,1
6665,Other,4.62,1
4456,Manga,4.62,1
13643,Unknown,4.62,1
12507,Original,4.62,1
4928,Unknown,4.62,1
9607,Other,4.62,1
11600,Unknown,4.62,1
9850,Music,4.62,1
8732,Unknown,4.62,1
13781,Original,4.62,1
12908,Unknown,4.62,1
4570,Unknown,4.62,1
2835,Manga,4.62,1
2228,Original,4.62,1
13807,Original,4.62,1
5658,Original,4.63,1
4869,Original,4.63,1
2379,Unknown,4.63,1
9081,Original,4.63,1
2852,Picture book,4.63,1
10808,Original,4.63,1
13863,Unknown,4.63,1
5151,Other,4.63,1
1002,Manga,4.63,1
8824,Unknown,4.63,1
2117,Original,4.63,1
7368,Original,4.63,1
3839,Unknown,4.64,1
4422,Unknown,4.64,1
11747,Original,4.64,1
5432,Visual novel,4.64,1
3651,Original,4.64,1
10148,Unknown,4.64,1
581,Original,4.64,1
9670,Unknown,4.64,1
13788,Original,4.64,1
10411,Original,4.64,1
7621,Unknown,4.64,1
489,Unknown,4.64,1
7614,Other,4.64,1
11890,Unknown,4.64,1
10507,Manga,4.64,1
3961,Original,4.64,1
708,Unknown,4.64,1
7513,Unknown,4.64,1
5058,Unknown,4.64,1
13334,Original,4.64,1
8883,Unknown,4.64,1
13837,Unknown,4.64,1
2330,Unknown,4.65,1
13830,Unknown,4.65,1
5361,Other,4.65,1
576,Unknown,4.65,1
5728,Original,4.65,1
5003,Unknown,4.65,1
8924,Unknown,4.65,1
1957,Original,4.65,1
10633,Unknown,4.65,1
7312,Unknown,4.65,1
13958,Other,4.65,1
13715,Other,4.65,1
5646,Original,4.65,1
1464,Original,4.65,1
8822,Original,4.66,1
12955,Music,4.66,1
14043,Unknown,4.67,1
11308,Original,4.67,1
11088,Unknown,4.67,1
14329,Original,4.67,1
9150,Original,4.67,1
14171,Original,4.67,1
220,Unknown,4.67,1
1603,Original,4.67,1
5016,Original,4.67,1
14358,Unknown,4.67,1
14417,Original,4.67,1
1303,Unknown,4.67,1
11533,Unknown,4.67,1
4842,Original,4.67,1
14142,Unknown,4.67,1
3716,Original,4.67,1
13824,Other,4.67,1
5701,Unknown,4.67,1
9083,Original,4.67,1
4155,Original,4.67,1
8145,Unknown,4.67,1
3320,Unknown,4.67,1
4053,Original,4.67,1
7801,Unknown,4.67,1
1128,Card game,4.67,1
6426,Unknown,4.67,1
3201,Unknown,4.68,1
12980,Unknown,4.68,1
10959,Original,4.68,1
8201,Card game,4.68,1
9888,Unknown,4.68,1
10057,Unknown,4.68,1
10982,Original,4.68,1
13745,Original,4.68,1
13843,Unknown,4.69,1
7055,Original,4.69,1
11015,Unknown,4.69,1
6672,Manga,4.69,1
2623,Unknown,4.69,1
7891,Unknown,4.69,1
5370,Game,4.69,1
5679,Original,4.69,1
8724,Music,4.69,1
8317,Original,4.69,1
4443,Unknown,4.69,1
12312,Unknown,4.69,1
2709,Other,4.69,1
13517,Unknown,4.69,1
14285,Original,4.69,1
14131,Unknown,4.69,1
2671,Unknown,4.69,1
9374,Music,4.69,1
3475,Original,4.69,1
2459,Visual novel,4.69,1
11330,Original,4.7,1
670,Unknown,4.7,1
4254,Unknown,4.7,1
129,Music,4.7,1
12377,Unknown,4.7,1
8478,Original,4.7,1
5468,Unknown,4.7,1
5666,Unknown,4.7,1
8106,Original,4.7,1
3944,Original,4.7,1
2371,Music,4.71,1
1119,Music,4.71,1
8274,Unknown,4.71,1
7156,Unknown,4.71,1
11927,Visual novel,4.71,1
9357,Unknown,4.71,1
12893,Music,4.71,1
9798,Unknown,4.71,1
11316,Unknown,4.71,1
9996,Original,4.71,1
1163,Unknown,4.71,1
6443,Unknown,4.71,1
7532,Original,4.71,1
5913,Visual novel,4.71,1
7192,Unknown,4.71,1
9669,Original,4.71,1
4531,Unknown,4.72,1
8744,Original,4.72,1
1822,Original,4.72,1
4362,Unknown,4.72,1
5086,Original,4.72,1
11968,Original,4.72,1
12666,Unknown,4.72,1
5625,Original,4.72,1
4538,Original,4.73,1
9626,Original,4.73,1
10675,Manga,4.73,1
5325,Radio,4.73,1
810,Original,4.73,1
4336,Unknown,4.73,1
8737,Original,4.73,1
11355,Original,4.73,1
10254,Unknown,4.73,1
8425,Original,4.73,1
5335,Original,4.73,1
4529,Original,4.73,1
7936,Music,4.73,1
8562,Other,4.73,1
11319,Original,4.73,1
13854,Music,4.73,1
944,Original,4.73,1
3341,Original,4.73,1
11063,Unknown,4.74,1
1631,Music,4.74,1
7187,Unknown,4.74,1
1519,Unknown,4.74,1
12499,Original,4.74,1
7251,Unknown,4.74,1
5398,Other,4.74,1
11107,Original,4.74,1
12137,Unknown,4.74,1
4244,Original,4.75,1
13287,Original,4.75,1
11233,Unknown,4.75,1
13345,Original,4.75,1
5585,Original,4.75,1
3310,Original,4.75,1
807,Original,4.75,1
1637,Original,4.75,1
6298,Unknown,4.75,1
14054,Unknown,4.75,1
1545,Game,4.75,1
12504,Unknown,4.75,1
4533,Unknown,4.75,1
12975,Original,4.75,1
6964,Unknown,4.75,1
3579,Unknown,4.75,1
7335,Original,4.75,1
2718,Original,4.75,1
4501,Manga,4.75,1
8990,Unknown,4.75,1
7919,Original,4.75,1
14429,Original,4.75,1
10860,Unknown,4.75,1
5846,Unknown,4.75,1
5915,Unknown,4.75,1
9166,Picture book,4.75,1
14326,Original,4.75,1
6031,Original,4.75,1
7056,Original,4.75,1
4299,Unknown,4.75,1
9840,Unknown,4.76,1
11510,Picture book,4.76,1
3582,Unknown,4.76,1
11432,Original,4.76,1
13883,Original,4.76,1
9782,Unknown,4.76,1
7084,Original,4.76,1
7439,Original,4.76,1
3812,Other,4.76,1
6098,Original,4.76,1
8714,Unknown,4.76,1
10725,Unknown,4.76,1
13832,Music,4.76,1
8189,Original,4.77,1
4450,Music,4.77,1
945,Music,4.77,1
2640,Unknown,4.77,1
11774,Other,4.77,1
13276,Music,4.77,1
13929,Unknown,4.77,1
7994,Original,4.77,1
5604,Unknown,4.77,1
10384,Unknown,4.77,1
873,Music,4.77,1
2912,Game,4.77,1
8484,Original,4.78,1
11129,Unknown,4.78,1
10409,Unknown,4.78,1
12074,Music,4.78,1
9208,Original,4.78,1
348,Light novel,4.78,1
14092,Original,4.78,1
626,Original,4.78,1
504,Unknown,4.78,1
820,Visual novel,4.78,1
13909,Unknown,4.78,1
6693,Web manga,4.78,1
7155,Digital manga,4.78,1
10660,Original,4.79,1
5256,Book,4.79,1
9909,Music,4.79,1
14222,Unknown,4.79,1
9627,Unknown,4.79,1
13063,Unknown,4.79,1
11732,Unknown,4.79,1
11537,Original,4.79,1
4639,Original,4.79,1
8307,Unknown,4.79,1
12308,Manga,4.79,1
6407,Original,4.79,1
14083,Original,4.79,1
1286,Original,4.79,1
877,Original,4.8,1
2748,Music,4.8,1
9910,Unknown,4.8,1
10249,Unknown,4.8,1
14218,Original,4.8,1
14152,Game,4.8,1
12037,Original,4.8,1
13462,Music,4.8,1
6442,Original,4.8,1
270,Original,4.8,1
4613,Digital manga,4.8,1
8362,Unknown,4.8,1
3371,Original,4.8,1
11089,Web manga,4.8,1
14018,Original,4.8,1
1031,Unknown,4.8,1
9234,Unknown,4.8,1
14041,Unknown,4.8,1
3100,Other,4.8,1
12901,Unknown,4.8,1
5049,Original,4.8,1
11995,Unknown,4.8,1
11386,Unknown,4.81,1
3305,Unknown,4.81,1
8002,Original,4.81,1
6814,Original,4.81,1
2891,Other,4.81,1
14151,Original,4.81,1
8678,Unknown,4.81,1
12652,Original,4.81,1
6914,Unknown,4.81,1
12587,Unknown,4.81,1
4353,Unknown,4.81,1
10405,Original,4.81,1
12631,Original,4.81,1
8532,Unknown,4.81,1
5547,Original,4.82,1
2538,Unknown,4.82,1
1761,Unknown,4.82,1
3903,Unknown,4.82,1
13967,Music,4.82,1
8193,Original,4.82,1
10836,Unknown,4.82,1
9210,Web manga,4.82,1
1937,Unknown,4.82,1
8045,Music,4.82,1
6415,Unknown,4.82,1
5970,Original,4.82,1
8277,Unknown,4.82,1
11771,Unknown,4.82,1
8597,Original,4.82,1
7441,Original,4.82,1
13675,Book,4.82,1
636,Unknown,4.82,1
279,Unknown,4.82,1
11137,Unknown,4.82,1
6105,Unknown,4.82,1
4251,Music,4.82,1
2902,Unknown,4.83,1
2599,Unknown,4.83,1
1384,Manga,4.83,1
1808,Unknown,4.83,1
8122,Original,4.83,1
1349,Original,4.83,1
4579,Original,4.83,1
11789,4-koma manga,4.83,1
3494,Unknown,4.83,1
2989,Unknown,4.83,1
9921,Original,4.83,1
9204,Unknown,4.83,1
6567,Original,4.83,1
12820,Unknown,4.83,1
1213,Unknown,4.83,1
1363,Original,4.83,1
10164,Unknown,4.83,1
7034,Manga,4.83,1
12081,Manga,4.83,1
6281,Unknown,4.83,1
4812,Original,4.83,1
12490,Unknown,4.84,1
10838,Original,4.84,1
3744,Unknown,4.84,1
2938,Game,4.84,1
13303,Unknown,4.84,1
10141,Unknown,4.84,1
13679,Unknown,4.84,1
7589,Music,4.84,1
2049,Unknown,4.84,1
11223,Unknown,4.84,1
12441,Original,4.85,1
9186,Unknown,4.85,1
14157,Music,4.85,1
288,Unknown,4.85,1
6472,Unknown,4.85,1
1279,Game,4.85,1
5813,Unknown,4.85,1
5694,Unknown,4.85,1
790,Unknown,4.85,1
5491,Original,4.85,1
7325,Original,4.85,1
6973,Music,4.85,1
3786,Unknown,4.85,1
9539,Original,4.85,1
14058,Original,4.85,1
8565,Music,4.85,1
327,Original,4.85,1
6951,Unknown,4.85,1
13862,Original,4.85,1
4191,Original,4.85,1
1019,Original,4.85,1
2211,Game,4.85,1
9970,Novel,4.85,1
9155,Unknown,4.85,1
11873,Music,4.86,1
13116,Picture book,4.86,1
2481,Original,4.86,1
3160,Other,4.86,1
77,Other,4.86,1
3200,Unknown,4.86,1
14033,Original,4.86,1
13132,Unknown,4.86,1
13149,Original,4.86,1
5101,Original,4.86,1
9700,Unknown,4.86,1
11739,Other,4.86,1
1251,Original,4.86,1
13697,Music,4.86,1
5184,Original,4.86,1
4988,Original,4.86,1
13721,Original,4.86,1
8704,Unknown,4.86,1
553,Music,4.86,1
2548,Original,4.86,1
8197,Original,4.86,1
14086,Other,4.86,1
12646,Game,4.86,1
4661,Unknown,4.86,1
3907,Original,4.87,1
2559,Unknown,4.87,1
10210,Original,4.87,1
487,Unknown,4.87,1
1862,Digital manga,4.87,1
7615,Original,4.87,1
7294,Web manga,4.87,1
7979,Music,4.87,1
4760,Unknown,4.87,1
9224,Original,4.87,1
602,Unknown,4.87,1
7141,Unknown,4.87,1
8157,Music,4.87,1
2355,Unknown,4.87,1
925,Music,4.87,1
284,Music,4.87,1
5241,Unknown,4.87,1
9449,Digital manga,4.87,1
5428,Original,4.87,1
8243,Unknown,4.87,1
10156,Unknown,4.88,1
4263,Unknown,4.88,1
12092,Original,4.88,1
2460,Unknown,4.88,1
2855,Unknown,4.88,1
339,Unknown,4.88,1
10688,Unknown,4.88,1
14350,Unknown,4.88,1
9926,Original,4.88,1
13658,Unknown,4.88,1
5527,Unknown,4.88,1
7318,Original,4.88,1
5345,Unknown,4.88,1
8016,Original,4.88,1
11615,Unknown,4.88,1
14401,Manga,4.88,1
13912,Original,4.88,1
1239,Unknown,4.88,1
4449,Music,4.88,1
5749,Manga,4.88,1
14119,Other,4.88,1
6410,Unknown,4.88,1
3032,Original,4.88,1
12524,Unknown,4.88,1
8738,Unknown,4.88,1
8740,Unknown,4.88,1
3483,Music,4.88,1
3372,Unknown,4.88,1
5371,Game,4.89,1
12576,Unknown,4.89,1
9016,Original,4.89,1
8921,Unknown,4.89,1
4012,Original,4.89,1
5057,Original,4.89,1
7683,Unknown,4.89,1
5610,Other,4.89,1
741,Manga,4.89,1
12621,Original,4.89,1
1828,Picture book,4.89,1
6872,Manga,4.89,1
14102,Unknown,4.89,1
12364,Unknown,4.89,1
2942,Unknown,4.89,1
188,Unknown,4.89,1
7550,Manga,4.89,1
14228,Unknown,4.89,1
11113,Unknown,4.89,1
926,Original,4.89,1
4708,Manga,4.89,1
13037,Original,4.89,1
7680,Original,4.9,1
4563,Other,4.9,1
4562,Original,4.9,1
6772,Unknown,4.9,1
13453,Unknown,4.9,1
10715,Unknown,4.9,1
2342,Original,4.9,1
6758,Unknown,4.9,1
12150,Original,4.9,1
2893,Unknown,4.9,1
10558,Other,4.9,1
5896,Original,4.9,1
1460,Manga,4.9,1
8477,Original,4.9,1
6923,Unknown,4.9,1
9254,Unknown,4.9,1
12379,Unknown,4.9,1
12906,Music,4.9,1
13474,Original,4.91,1
2818,Unknown,4.91,1
5232,Unknown,4.91,1
2422,Game,4.91,1
3289,Original,4.91,1
5555,Original,4.91,1
9011,Unknown,4.91,1
5523,Music,4.91,1
3889,Original,4.91,1
5149,Original,4.91,1
12546,Unknown,4.91,1
14069,Original,4.91,1
7992,Manga,4.91,1
11385,Original,4.91,1
3022,Other,4.92,1
8288,Other,4.92,1
7311,Music,4.92,1
11660,Other,4.92,1
6422,Other,4.92,1
6386,Original,4.92,1
9444,Unknown,4.92,1
547,Original,4.92,1
7057,Original,4.92,1
1285,Unknown,4.92,1
7518,Unknown,4.92,1
12676,Music,4.93,1
11490,Original,4.93,1
13928,Original,4.93,1
8977,Game,4.93,1
2433,Unknown,4.93,1
9477,Original,4.93,1
2199,Original,4.93,1
8772,Unknown,4.93,1
9791,Original,4.93,1
7754,Game,4.93,1
3294,Original,4.93,1
10244,Original,4.93,1
10331,Original,4.93,1
1157,Original,4.93,1
7950,Unknown,4.93,1
8581,Unknown,4.93,1
8689,Unknown,4.93,1
8665,Unknown,4.93,1
8287,Original,4.93,1
12732,Unknown,4.93,1
6033,Unknown,4.93,1
10200,Original,4.93,1
10641,Unknown,4.93,1
1839,Original,4.93,1
6486,Original,4.93,1
8025,Unknown,4.94,1
7930,Original,4.94,1
6939,Unknown,4.94,1
3954,Picture book,4.94,1
10522,Unknown,4.94,1
2338,Unknown,4.94,1
5767,Original,4.94,1
6434,Music,4.94,1
12831,Unknown,4.94,1
2602,Unknown,4.94,1
8402,Visual novel,4.94,1
13716,Unknown,4.94,1
10329,Unknown,4.94,1
9240,Music,4.95,1
644,Unknown,4.95,1
6462,Unknown,4.95,1
10442,Unknown,4.95,1
9501,Original,4.95,1
6838,Music,4.95,1
7678,Original,4.95,1
7457,Original,4.95,1
990,Music,4.95,1
4784,Original,4.95,1
2930,Book,4.95,1
9795,Original,4.95,1
3654,Unknown,4.95,1
4133,Original,4.95,1
11504,Unknown,4.95,1
12996,Original,4.96,1
9460,Manga,4.96,1
5818,Unknown,4.96,1
2272,Unknown,4.96,1
5807,Original,4.96,1
3733,Original,4.96,1
8768,Original,4.96,1
5677,Unknown,4.96,1
12720,Original,4.96,1
8159,Unknown,4.96,1
1776,Unknown,4.96,1
2421,Visual novel,4.97,1
11101,Unknown,4.97,1
8219,Unknown,4.97,1
1208,Original,4.97,1
3848,Unknown,4.97,1
10516,Unknown,4.97,1
4219,Manga,4.97,1
11850,Unknown,4.97,1
2770,Unknown,4.97,1
2780,Unknown,4.97,1
12555,Unknown,4.97,1
2849,Manga,4.97,1
663,Unknown,4.97,1
11419,Manga,4.97,1
5497,Music,4.97,1
11377,Unknown,4.97,1
7501,Original,4.98,1
11146,Original,4.98,1
7212,Original,4.98,1
2369,Original,4.98,1
3192,Original,4.98,1
895,Unknown,4.98,1
1134,Music,4.98,1
531,Original,4.98,1
10584,Other,4.98,1
1484,Music,4.98,1
11463,Manga,4.98,1
424,Unknown,4.99,1
12352,Music,4.99,1
11554,Original,4.99,1
10854,Original,4.99,1
9022,Original,4.99,1
8459,Original,4.99,1
13518,Music,4.99,1
1186,Unknown,4.99,1
8444,Unknown,4.99,1
3771,Music,4.99,1
8148,Manga,4.99,1
7217,Music,4.99,1
5340,Original,4.99,1
14026,Unknown,5.0,1
14359,4-koma manga,5.0,1
14279,Original,5.0,1
6078,Unknown,5.0,1
2181,Unknown,5.0,1
5111,Unknown,5.0,1
13560,Unknown,5.0,1
559,Unknown,5.0,1
13367,Unknown,5.0,1
14091,Picture book,5.0,1
1272,Manga,5.0,1
10741,Original,5.0,1
14004,Unknown,5.0,1
14360,Other,5.0,1
6902,Original,5.0,1
4890,Original,5.0,1
14308,Original,5.0,1
4399,Picture book,5.0,1
14040,Other,5.0,1
14089,Unknown,5.0,1
10086,Unknown,5.0,1
13947,Manga,5.0,1
14198,4-koma manga,5.0,1
12093,Unknown,5.0,1
13375,Original,5.0,1
13526,Unknown,5.0,1
7317,Manga,5.0,1
9179,Manga,5.0,1
11998,Unknown,5.0,1
9317,Unknown,5.0,1
14430,Original,5.0,1
5046,Music,5.0,1
8024,Other,5.0,1
14251,Unknown,5.0,1
14106,Original,5.0,1
14263,Book,5.0,1
13878,Original,5.0,1
11623,Picture book,5.0,1
10067,Unknown,5.0,1
13953,Unknown,5.0,1
10186,Picture book,5.0,1
11711,Other,5.0,1
9565,Music,5.0,1
1290,Game,5.0,1
5868,Original,5.0,1
14318,Other,5.0,1
2269,Unknown,5.0,1
12025,Original,5.0,1
14377,Original,5.0,1
14322,Original,5.0,1
13887,Original,5.0,1
248,Manga,5.0,1
4333,Novel,5.0,1
3951,Original,5.0,1
7758,Unknown,5.0,1
138,Original,5.0,1
4049,Manga,5.0,1
14464,Original,5.0,1
11539,Unknown,5.0,1
9787,Unknown,5.0,1
11437,Original,5.0,1
13901,Other,5.0,1
14382,Unknown,5.0,1
14384,Original,5.0,1
14073,Manga,5.0,1
11339,Original,5.0,1
10412,Original,5.0,1
6374,Unknown,5.0,1
8580,Unknown,5.0,1
5584,Original,5.0,1
2959,Original,5.0,1
11474,Novel,5.0,1
3979,Unknown,5.0,1
13676,4-koma manga,5.0,1
6745,Unknown,5.0,1
12726,Visual novel,5.0,1
14441,Original,5.0,1
2861,Original,5.0,1
12020,Music,5.0,1
14283,Original,5.0,1
14391,Unknown,5.0,1
12675,Original,5.0,1
6180,Other,5.0,1
858,Original,5.0,1
14445,Original,5.0,1
1683,Book,5.0,1
13454,Original,5.0,1
5653,Music,5.0,1
14419,Other,5.0,1
14216,Unknown,5.0,1
3385,Original,5.0,1
4605,Unknown,5.0,1
3670,Other,5.0,1
10480,Music,5.0,1
14325,Other,5.0,1
14295,Music,5.0,1
14099,Unknown,5.0,1
5622,Unknown,5.0,1
3649,Unknown,5.0,1
4646,Unknown,5.0,1
1432,Other,5.01,1
3765,Unknown,5.01,1
6368,Unknown,5.01,1
13436,Visual novel,5.01,1
10536,Original,5.01,1
4411,Unknown,5.01,1
6054,Music,5.01,1
4421,Unknown,5.01,1
6900,Music,5.01,1
3496,Manga,5.02,1
11459,Original,5.02,1
1015,Original,5.02,1
7833,Unknown,5.02,1
11151,Visual novel,5.02,1
13802,Unknown,5.02,1
13380,Unknown,5.02,1
1756,Music,5.02,1
10441,Original,5.02,1
2411,Unknown,5.02,1
596,Music,5.02,1
6306,Original,5.02,1
5929,Unknown,5.02,1
1353,Unknown,5.02,1
12055,Original,5.02,1
2356,Original,5.03,1
3272,4-koma manga,5.03,1
11587,Original,5.03,1
9417,Manga,5.03,1
3613,Web manga,5.03,1
9468,Music,5.03,1
1851,Original,5.03,1
2679,Original,5.03,1
9185,Unknown,5.03,1
7511,Music,5.03,1
4441,Manga,5.03,1
3857,Manga,5.03,1
10761,Music,5.03,1
8602,Unknown,5.03,1
13110,Other,5.04,1
8761,Original,5.04,1
11382,Unknown,5.04,1
10674,Original,5.04,1
11251,Unknown,5.04,1
6035,Music,5.04,1
1164,Original,5.04,1
5744,Original,5.04,1
3593,Unknown,5.04,1
237,Original,5.04,1
